SRR6551671	E15_B002955
SRR6551672	E16_B002955
SRR6551673	A13_B000127
SRR6551674	F20_B000127
SRR6551675	E16_B002955
SRR6551676	E20_B002955
SRR6551677	E20_B002955
SRR6551678	F1_B002955
SRR6551679	F1_B002955
SRR6551680	F2_B002955
SRR6551681	F2_B002955
SRR6551682	F4_B002955
SRR6551683	F4_B002955
SRR6551684	F7_B002955
SRR6551685	F21_B000127
SRR6551686	F7_B002955
SRR6551687	F9_B002955
SRR6551688	F9_B002955
SRR6551689	F10_B002955
SRR6551690	F10_B002955
SRR6551691	F11_B002955
SRR6551692	F11_B002955
SRR6551693	F12_B002955
SRR6551694	F12_B002955
SRR6551695	F13_B002955
SRR6551696	F21_B000127
SRR6551697	F13_B002955
SRR6551698	F14_B002955
SRR6551699	F14_B002955
SRR6551700	F15_B002955
SRR6551701	F15_B002955
SRR6551702	F16_B002955
SRR6551703	F16_B002955
SRR6551704	G1_B002955
SRR6551705	G1_B002955
SRR6551706	G2_B002955
SRR6551707	F22_B000127
SRR6551708	G2_B002955
SRR6551709	G9_B002955
SRR6551710	G9_B002955
SRR6551711	G10_B002955
SRR6551712	G10_B002955
SRR6551713	G13_B002955
SRR6551714	G13_B002955
SRR6551715	G16_B002955
SRR6551716	G16_B002955
SRR6551717	G20_B002955
SRR6551718	F22_B000127
SRR6551719	G20_B002955
SRR6551720	G21_B002955
SRR6551721	G21_B002955
SRR6551722	H1_B002955
SRR6551723	H1_B002955
SRR6551724	H2_B002955
SRR6551725	H2_B002955
SRR6551726	H4_B002955
SRR6551727	H4_B002955
SRR6551728	H5_B002955
SRR6551729	G1_B000127
SRR6551730	H5_B002955
SRR6551731	H7_B002955
SRR6551732	H7_B002955
SRR6551733	H8_B002955
SRR6551734	H8_B002955
SRR6551735	H9_B002955
SRR6551736	H9_B002955
SRR6551737	H10_B002955
SRR6551738	H10_B002955
SRR6551739	H11_B002955
SRR6551740	G1_B000127
SRR6551741	H11_B002955
SRR6551742	H12_B002955
SRR6551743	H12_B002955
SRR6551744	H13_B002955
SRR6551745	H13_B002955
SRR6551746	H16_B002955
SRR6551747	H16_B002955
SRR6551748	I1_B002955
SRR6551749	I1_B002955
SRR6551750	I2_B002955
SRR6551751	G2_B000127
SRR6551752	I2_B002955
SRR6551753	I3_B002955
SRR6551754	I3_B002955
SRR6551755	I5_B002955
SRR6551756	I5_B002955
SRR6551757	I6_B002955
SRR6551758	I6_B002955
SRR6551759	I8_B002955
SRR6551760	I8_B002955
SRR6551761	I10_B002955
SRR6551762	G2_B000127
SRR6551763	I10_B002955
SRR6551764	I11_B002955
SRR6551765	I11_B002955
SRR6551766	I12_B002955
SRR6551767	I12_B002955
SRR6551768	I13_B002955
SRR6551769	I13_B002955
SRR6551770	I14_B002955
SRR6551771	I14_B002955
SRR6551772	I15_B002955
SRR6551773	G3_B000127
SRR6551774	I15_B002955
SRR6551775	I16_B002955
SRR6551776	I16_B002955
SRR6551777	J1_B002955
SRR6551778	J1_B002955
SRR6551779	J4_B002955
SRR6551780	J4_B002955
SRR6551781	J5_B002955
SRR6551782	J5_B002955
SRR6551783	J6_B002955
SRR6551784	A14_B000127
SRR6551785	G3_B000127
SRR6551786	J6_B002955
SRR6551787	J8_B002955
SRR6551788	J8_B002955
SRR6551789	J10_B002955
SRR6551790	J10_B002955
SRR6551791	J11_B002955
SRR6551792	J11_B002955
SRR6551793	J13_B002955
SRR6551794	J13_B002955
SRR6551795	J14_B002955
SRR6551796	G4_B000127
SRR6551797	J14_B002955
SRR6551798	J15_B002955
SRR6551799	J15_B002955
SRR6551800	J19_B002955
SRR6551801	J19_B002955
SRR6551802	J22_B002955
SRR6551803	J22_B002955
SRR6551804	K1_B002955
SRR6551805	K1_B002955
SRR6551806	K2_B002955
SRR6551807	G4_B000127
SRR6551808	K2_B002955
SRR6551809	K3_B002955
SRR6551810	K3_B002955
SRR6551811	K4_B002955
SRR6551812	K4_B002955
SRR6551813	K6_B002955
SRR6551814	K6_B002955
SRR6551815	K9_B002955
SRR6551816	K9_B002955
SRR6551817	K10_B002955
SRR6551818	G5_B000127
SRR6551819	K10_B002955
SRR6551820	K11_B002955
SRR6551821	K11_B002955
SRR6551822	K12_B002955
SRR6551823	K12_B002955
SRR6551824	K13_B002955
SRR6551825	K13_B002955
SRR6551826	K14_B002955
SRR6551827	K14_B002955
SRR6551828	K15_B002955
SRR6551829	G5_B000127
SRR6551830	K15_B002955
SRR6551831	K16_B002955
SRR6551832	K16_B002955
SRR6551833	L1_B002955
SRR6551834	L1_B002955
SRR6551835	L3_B002955
SRR6551836	L3_B002955
SRR6551837	L4_B002955
SRR6551838	L4_B002955
SRR6551839	L5_B002955
SRR6551840	G6_B000127
SRR6551841	L5_B002955
SRR6551842	L6_B002955
SRR6551843	L6_B002955
SRR6551844	L9_B002955
SRR6551845	L9_B002955
SRR6551846	L10_B002955
SRR6551847	L10_B002955
SRR6551848	L11_B002955
SRR6551849	L11_B002955
SRR6551850	L12_B002955
SRR6551851	G6_B000127
SRR6551852	L12_B002955
SRR6551853	L13_B002955
SRR6551854	L13_B002955
SRR6551855	L14_B002955
SRR6551856	L14_B002955
SRR6551857	L15_B002955
SRR6551858	L15_B002955
SRR6551859	L16_B002955
SRR6551860	L16_B002955
SRR6551861	L19_B002955
SRR6551862	G7_B000127
SRR6551863	L19_B002955
SRR6551864	L21_B002955
SRR6551865	L21_B002955
SRR6551866	L22_B002955
SRR6551867	L22_B002955
SRR6551868	M1_B002955
SRR6551869	M1_B002955
SRR6551870	M2_B002955
SRR6551871	M2_B002955
SRR6551872	M3_B002955
SRR6551873	G7_B000127
SRR6551874	M3_B002955
SRR6551875	M4_B002955
SRR6551876	M4_B002955
SRR6551877	M5_B002955
SRR6551878	M5_B002955
SRR6551879	M6_B002955
SRR6551880	M6_B002955
SRR6551881	M7_B002955
SRR6551882	M7_B002955
SRR6551883	M8_B002955
SRR6551884	G8_B000127
SRR6551885	M8_B002955
SRR6551886	M9_B002955
SRR6551887	M9_B002955
SRR6551888	M10_B002955
SRR6551889	M10_B002955
SRR6551890	M11_B002955
SRR6551891	M11_B002955
SRR6551892	M12_B002955
SRR6551893	M12_B002955
SRR6551894	M13_B002955
SRR6551895	A14_B000127
SRR6551896	G8_B000127
SRR6551897	M13_B002955
SRR6551898	M14_B002955
SRR6551899	M14_B002955
SRR6551900	M15_B002955
SRR6551901	M15_B002955
SRR6551902	M16_B002955
SRR6551903	M16_B002955
SRR6551904	M20_B002955
SRR6551905	M20_B002955
SRR6551906	M21_B002955
SRR6551907	G9_B000127
SRR6551908	M21_B002955
SRR6551909	M22_B002955
SRR6551910	M22_B002955
SRR6551911	N1_B002955
SRR6551912	N1_B002955
SRR6551913	N2_B002955
SRR6551914	N2_B002955
SRR6551915	N3_B002955
SRR6551916	N3_B002955
SRR6551917	N4_B002955
SRR6551918	G9_B000127
SRR6551919	N4_B002955
SRR6551920	N7_B002955
SRR6551921	N7_B002955
SRR6551922	N9_B002955
SRR6551923	N9_B002955
SRR6551924	N10_B002955
SRR6551925	N10_B002955
SRR6551926	N11_B002955
SRR6551927	N11_B002955
SRR6551928	N12_B002955
SRR6551929	G10_B000127
SRR6551930	N12_B002955
SRR6551931	N13_B002955
SRR6551932	N13_B002955
SRR6551933	N14_B002955
SRR6551934	N14_B002955
SRR6551935	N16_B002955
SRR6551936	N16_B002955
SRR6551937	N19_B002955
SRR6551938	N19_B002955
SRR6551939	N21_B002955
SRR6551940	G10_B000127
SRR6551941	N21_B002955
SRR6551942	O4_B002955
SRR6551943	O4_B002955
SRR6551944	O5_B002955
SRR6551945	O5_B002955
SRR6551946	O6_B002955
SRR6551947	O6_B002955
SRR6551948	O8_B002955
SRR6551949	O8_B002955
SRR6551950	O9_B002955
SRR6551951	G11_B000127
SRR6551952	O9_B002955
SRR6551953	O10_B002955
SRR6551954	O10_B002955
SRR6551955	O11_B002955
SRR6551956	O11_B002955
SRR6551957	O12_B002955
SRR6551958	O12_B002955
SRR6551959	O14_B002955
SRR6551960	O14_B002955
SRR6551961	O15_B002955
SRR6551962	G11_B000127
SRR6551963	O15_B002955
SRR6551964	O16_B002955
SRR6551965	O16_B002955
SRR6551966	O17_B002955
SRR6551967	O17_B002955
SRR6551968	O18_B002955
SRR6551969	O18_B002955
SRR6551970	P1_B002955
SRR6551971	P1_B002955
SRR6551972	P2_B002955
SRR6551973	G12_B000127
SRR6551974	P2_B002955
SRR6551975	P3_B002955
SRR6551976	P3_B002955
SRR6551977	P4_B002955
SRR6551978	P4_B002955
SRR6551979	P5_B002955
SRR6551980	P5_B002955
SRR6551981	P6_B002955
SRR6551982	P6_B002955
SRR6551983	P7_B002955
SRR6551984	G12_B000127
SRR6551985	P7_B002955
SRR6551986	P8_B002955
SRR6551987	P8_B002955
SRR6551988	P9_B002955
SRR6551989	P9_B002955
SRR6551990	P10_B002955
SRR6551991	P10_B002955
SRR6551992	P11_B002955
SRR6551993	P11_B002955
SRR6551994	P12_B002955
SRR6551995	G13_B000127
SRR6551996	P12_B002955
SRR6551997	P13_B002955
SRR6551998	P13_B002955
SRR6551999	P14_B002955
SRR6552000	P14_B002955
SRR6552001	P15_B002955
SRR6552002	P15_B002955
SRR6552003	P16_B002955
SRR6552004	P16_B002955
SRR6552005	P18_B002955
SRR6552006	A15_B000127
SRR6552007	G13_B000127
SRR6552008	P18_B002955
SRR6552009	P19_B002955
SRR6552010	P19_B002955
SRR6552011	P20_B002955
SRR6552012	P20_B002955
SRR6552013	P22_B002955
SRR6552014	P22_B002955
SRR6552015	A2_D043520
SRR6552016	A2_D043520
SRR6552017	A3_D043520
SRR6552018	G14_B000127
SRR6552019	A3_D043520
SRR6552020	A5_D043520
SRR6552021	A5_D043520
SRR6552022	A8_D043520
SRR6552023	A8_D043520
SRR6552024	A12_D043520
SRR6552025	A12_D043520
SRR6552026	A13_D043520
SRR6552027	A13_D043520
SRR6552028	A14_D043520
SRR6552029	G14_B000127
SRR6552030	A14_D043520
SRR6552031	A15_D043520
SRR6552032	A15_D043520
SRR6552033	A16_D043520
SRR6552034	A16_D043520
SRR6552035	A17_D043520
SRR6552036	A17_D043520
SRR6552037	A18_D043520
SRR6552038	A18_D043520
SRR6552039	A19_D043520
SRR6552040	G15_B000127
SRR6552041	A19_D043520
SRR6552042	A22_D043520
SRR6552043	A22_D043520
SRR6552044	B1_D043520
SRR6552045	B1_D043520
SRR6552046	B4_D043520
SRR6552047	B4_D043520
SRR6552048	B5_D043520
SRR6552049	B5_D043520
SRR6552050	B7_D043520
SRR6552051	G15_B000127
SRR6552052	B7_D043520
SRR6552053	B8_D043520
SRR6552054	B8_D043520
SRR6552055	B9_D043520
SRR6552056	B9_D043520
SRR6552057	B11_D043520
SRR6552058	B11_D043520
SRR6552059	B12_D043520
SRR6552060	B12_D043520
SRR6552061	B13_D043520
SRR6552062	G16_B000127
SRR6552063	B13_D043520
SRR6552064	B19_D043520
SRR6552065	B19_D043520
SRR6552066	C2_D043520
SRR6552067	C2_D043520
SRR6552068	C4_D043520
SRR6552069	C4_D043520
SRR6552070	C6_D043520
SRR6552071	C6_D043520
SRR6552072	C7_D043520
SRR6552073	G16_B000127
SRR6552074	C7_D043520
SRR6552075	C13_D043520
SRR6552076	C13_D043520
SRR6552077	C14_D043520
SRR6552078	C14_D043520
SRR6552079	C16_D043520
SRR6552080	C16_D043520
SRR6552081	C17_D043520
SRR6552082	C17_D043520
SRR6552083	D3_D043520
SRR6552084	G17_B000127
SRR6552085	D3_D043520
SRR6552086	D5_D043520
SRR6552087	D5_D043520
SRR6552088	D6_D043520
SRR6552089	D6_D043520
SRR6552090	D9_D043520
SRR6552091	D9_D043520
SRR6552092	D10_D043520
SRR6552093	D10_D043520
SRR6552094	D12_D043520
SRR6552095	G17_B000127
SRR6552096	D12_D043520
SRR6552097	D14_D043520
SRR6552098	D14_D043520
SRR6552099	D16_D043520
SRR6552100	D16_D043520
SRR6552101	E1_D043520
SRR6552102	E1_D043520
SRR6552103	E2_D043520
SRR6552104	E2_D043520
SRR6552105	E6_D043520
SRR6552106	G18_B000127
SRR6552107	E6_D043520
SRR6552108	E7_D043520
SRR6552109	E7_D043520
SRR6552110	E9_D043520
SRR6552111	E9_D043520
SRR6552112	E12_D043520
SRR6552113	E12_D043520
SRR6552114	E13_D043520
SRR6552115	E13_D043520
SRR6552116	E15_D043520
SRR6552117	A2_B000127
SRR6552118	A15_B000127
SRR6552119	G18_B000127
SRR6552120	E15_D043520
SRR6552121	F2_D043520
SRR6552122	F2_D043520
SRR6552123	F3_D043520
SRR6552124	F3_D043520
SRR6552125	F5_D043520
SRR6552126	F5_D043520
SRR6552127	F11_D043520
SRR6552128	F11_D043520
SRR6552129	F13_D043520
SRR6552130	G19_B000127
SRR6552131	F13_D043520
SRR6552132	F14_D043520
SRR6552133	F14_D043520
SRR6552134	F16_D043520
SRR6552135	F16_D043520
SRR6552136	G1_D043520
SRR6552137	G1_D043520
SRR6552138	G2_D043520
SRR6552139	G2_D043520
SRR6552140	G3_D043520
SRR6552141	G19_B000127
SRR6552142	G3_D043520
SRR6552143	G4_D043520
SRR6552144	G4_D043520
SRR6552145	G5_D043520
SRR6552146	G5_D043520
SRR6552147	G6_D043520
SRR6552148	G6_D043520
SRR6552149	G9_D043520
SRR6552150	G9_D043520
SRR6552151	G10_D043520
SRR6552152	G20_B000127
SRR6552153	G10_D043520
SRR6552154	G12_D043520
SRR6552155	G12_D043520
SRR6552156	G15_D043520
SRR6552157	G15_D043520
SRR6552158	G16_D043520
SRR6552159	G16_D043520
SRR6552160	G20_D043520
SRR6552161	G20_D043520
SRR6552162	H1_D043520
SRR6552163	G20_B000127
SRR6552164	H1_D043520
SRR6552165	H4_D043520
SRR6552166	H4_D043520
SRR6552167	H5_D043520
SRR6552168	H5_D043520
SRR6552169	H6_D043520
SRR6552170	H6_D043520
SRR6552171	H12_D043520
SRR6552172	H12_D043520
SRR6552173	H13_D043520
SRR6552174	G21_B000127
SRR6552175	H13_D043520
SRR6552176	H14_D043520
SRR6552177	H14_D043520
SRR6552178	H16_D043520
SRR6552179	H16_D043520
SRR6552180	H20_D043520
SRR6552181	H20_D043520
SRR6552182	I1_D043520
SRR6552183	I1_D043520
SRR6552184	I3_D043520
SRR6552185	G21_B000127
SRR6552186	I3_D043520
SRR6552187	I6_D043520
SRR6552188	I6_D043520
SRR6552189	I7_D043520
SRR6552190	I7_D043520
SRR6552191	I8_D043520
SRR6552192	I8_D043520
SRR6552193	I13_D043520
SRR6552194	I13_D043520
SRR6552195	I16_D043520
SRR6552196	G22_B000127
SRR6552197	I16_D043520
SRR6552198	I19_D043520
SRR6552199	I19_D043520
SRR6552200	J1_D043520
SRR6552201	J1_D043520
SRR6552202	J4_D043520
SRR6552203	J4_D043520
SRR6552204	J7_D043520
SRR6552205	J7_D043520
SRR6552206	J8_D043520
SRR6552207	G22_B000127
SRR6552208	J8_D043520
SRR6552209	J10_D043520
SRR6552210	J10_D043520
SRR6552211	J14_D043520
SRR6552212	J14_D043520
SRR6552213	J15_D043520
SRR6552214	J15_D043520
SRR6552215	K1_D043520
SRR6552216	K1_D043520
SRR6552217	K2_D043520
SRR6552218	H1_B000127
SRR6552219	K2_D043520
SRR6552220	K3_D043520
SRR6552221	K3_D043520
SRR6552222	K4_D043520
SRR6552223	K4_D043520
SRR6552224	K5_D043520
SRR6552225	K5_D043520
SRR6552226	K6_D043520
SRR6552227	K6_D043520
SRR6552228	K7_D043520
SRR6552229	A16_B000127
SRR6552230	H1_B000127
SRR6552231	K7_D043520
SRR6552232	K11_D043520
SRR6552233	K11_D043520
SRR6552234	K13_D043520
SRR6552235	K13_D043520
SRR6552236	K15_D043520
SRR6552237	K15_D043520
SRR6552238	L1_D043520
SRR6552239	L1_D043520
SRR6552240	L2_D043520
SRR6552241	H2_B000127
SRR6552242	L2_D043520
SRR6552243	L3_D043520
SRR6552244	L3_D043520
SRR6552245	L4_D043520
SRR6552246	L4_D043520
SRR6552247	L5_D043520
SRR6552248	L5_D043520
SRR6552249	L6_D043520
SRR6552250	L6_D043520
SRR6552251	L8_D043520
SRR6552252	H2_B000127
SRR6552253	L8_D043520
SRR6552254	L10_D043520
SRR6552255	L10_D043520
SRR6552256	L12_D043520
SRR6552257	L12_D043520
SRR6552258	L14_D043520
SRR6552259	L14_D043520
SRR6552260	L16_D043520
SRR6552261	L16_D043520
SRR6552262	M4_D043520
SRR6552263	H3_B000127
SRR6552264	M4_D043520
SRR6552265	M5_D043520
SRR6552266	M5_D043520
SRR6552267	M6_D043520
SRR6552268	M6_D043520
SRR6552269	M7_D043520
SRR6552270	M7_D043520
SRR6552271	M8_D043520
SRR6552272	M8_D043520
SRR6552273	M9_D043520
SRR6552274	H3_B000127
SRR6552275	M9_D043520
SRR6552276	M10_D043520
SRR6552277	M10_D043520
SRR6552278	M11_D043520
SRR6552279	M11_D043520
SRR6552280	M12_D043520
SRR6552281	M12_D043520
SRR6552282	M13_D043520
SRR6552283	M13_D043520
SRR6552284	M16_D043520
SRR6552285	H4_B000127
SRR6552286	M16_D043520
SRR6552287	N3_D043520
SRR6552288	N3_D043520
SRR6552289	N4_D043520
SRR6552290	N4_D043520
SRR6552291	N8_D043520
SRR6552292	N8_D043520
SRR6552293	N9_D043520
SRR6552294	N9_D043520
SRR6552295	N10_D043520
SRR6552296	H4_B000127
SRR6552297	N10_D043520
SRR6552298	N11_D043520
SRR6552299	N11_D043520
SRR6552300	N12_D043520
SRR6552301	N12_D043520
SRR6552302	N13_D043520
SRR6552303	N13_D043520
SRR6552304	N14_D043520
SRR6552305	N14_D043520
SRR6552306	N16_D043520
SRR6552307	H5_B000127
SRR6552308	N16_D043520
SRR6552309	N17_D043520
SRR6552310	N17_D043520
SRR6552311	O4_D043520
SRR6552312	O4_D043520
SRR6552313	O6_D043520
SRR6552314	O6_D043520
SRR6552315	O7_D043520
SRR6552316	O7_D043520
SRR6552317	O8_D043520
SRR6552318	H5_B000127
SRR6552319	O8_D043520
SRR6552320	O9_D043520
SRR6552321	O9_D043520
SRR6552322	O11_D043520
SRR6552323	O11_D043520
SRR6552324	O12_D043520
SRR6552325	O12_D043520
SRR6552326	O13_D043520
SRR6552327	O13_D043520
SRR6552328	O15_D043520
SRR6552329	H6_B000127
SRR6552330	O15_D043520
SRR6552331	O16_D043520
SRR6552332	O16_D043520
SRR6552333	P1_D043520
SRR6552334	P1_D043520
SRR6552335	P3_D043520
SRR6552336	P3_D043520
SRR6552337	P4_D043520
SRR6552338	P4_D043520
SRR6552339	P5_D043520
SRR6552340	A16_B000127
SRR6552341	H6_B000127
SRR6552342	P5_D043520
SRR6552343	P6_D043520
SRR6552344	P6_D043520
SRR6552345	P7_D043520
SRR6552346	P7_D043520
SRR6552347	P8_D043520
SRR6552348	P8_D043520
SRR6552349	P10_D043520
SRR6552350	P10_D043520
SRR6552351	P11_D043520
SRR6552352	H7_B000127
SRR6552353	P11_D043520
SRR6552354	P12_D043520
SRR6552355	P12_D043520
SRR6552356	P15_D043520
SRR6552357	P15_D043520
SRR6552358	P16_D043520
SRR6552359	P16_D043520
SRR6552360	P20_D043520
SRR6552361	P20_D043520
SRR6552362	A5_D043526
SRR6552363	H7_B000127
SRR6552365	A5_D043526
SRR6552366	A8_D043526
SRR6552367	A8_D043526
SRR6552368	A9_D043526
SRR6552369	A9_D043526
SRR6552370	A10_D043526
SRR6552371	A10_D043526
SRR6552372	A11_D043526
SRR6552373	A11_D043526
SRR6552375	A12_D043526
SRR6552376	H8_B000127
SRR6552377	A12_D043526
SRR6552378	A13_D043526
SRR6552379	A13_D043526
SRR6552380	A14_D043526
SRR6552381	A14_D043526
SRR6552382	A15_D043526
SRR6552383	A15_D043526
SRR6552384	A16_D043526
SRR6552385	A16_D043526
SRR6552386	A17_D043526
SRR6552387	H8_B000127
SRR6552388	A17_D043526
SRR6552389	A18_D043526
SRR6552390	A18_D043526
SRR6552391	A19_D043526
SRR6552392	A19_D043526
SRR6552393	A20_D043526
SRR6552394	A20_D043526
SRR6552395	A21_D043526
SRR6552396	A21_D043526
SRR6552397	A22_D043526
SRR6552398	H9_B000127
SRR6552399	A22_D043526
SRR6552400	B8_D043526
SRR6552401	B8_D043526
SRR6552402	B9_D043526
SRR6552403	B9_D043526
SRR6552404	B10_D043526
SRR6552405	B10_D043526
SRR6552406	B11_D043526
SRR6552407	B11_D043526
SRR6552408	B12_D043526
SRR6552409	H9_B000127
SRR6552410	B12_D043526
SRR6552411	B13_D043526
SRR6552412	B13_D043526
SRR6552413	B14_D043526
SRR6552414	B14_D043526
SRR6552415	B15_D043526
SRR6552416	B15_D043526
SRR6552417	B16_D043526
SRR6552418	B16_D043526
SRR6552419	B17_D043526
SRR6552420	H10_B000127
SRR6552421	B17_D043526
SRR6552422	B18_D043526
SRR6552423	B18_D043526
SRR6552424	B19_D043526
SRR6552425	B19_D043526
SRR6552426	B20_D043526
SRR6552427	B20_D043526
SRR6552428	B21_D043526
SRR6552429	B21_D043526
SRR6552430	B22_D043526
SRR6552431	H10_B000127
SRR6552432	B22_D043526
SRR6552433	C7_D043526
SRR6552434	C7_D043526
SRR6552435	C8_D043526
SRR6552436	C8_D043526
SRR6552437	C9_D043526
SRR6552438	C9_D043526
SRR6552439	C10_D043526
SRR6552440	C10_D043526
SRR6552441	C11_D043526
SRR6552442	H11_B000127
SRR6552443	C11_D043526
SRR6552444	C12_D043526
SRR6552445	C12_D043526
SRR6552446	C13_D043526
SRR6552447	C13_D043526
SRR6552448	C14_D043526
SRR6552449	C14_D043526
SRR6552450	C15_D043526
SRR6552451	C15_D043526
SRR6552452	C16_D043526
SRR6552453	A17_B000127
SRR6552454	H11_B000127
SRR6552455	C16_D043526
SRR6552456	C17_D043526
SRR6552457	C17_D043526
SRR6552458	C18_D043526
SRR6552459	C18_D043526
SRR6552460	C19_D043526
SRR6552461	C19_D043526
SRR6552462	C20_D043526
SRR6552463	C20_D043526
SRR6552464	C21_D043526
SRR6552465	H12_B000127
SRR6552466	C21_D043526
SRR6552467	C22_D043526
SRR6552468	C22_D043526
SRR6552469	D7_D043526
SRR6552470	D7_D043526
SRR6552471	D8_D043526
SRR6552472	D8_D043526
SRR6552473	D9_D043526
SRR6552474	D9_D043526
SRR6552475	D10_D043526
SRR6552476	H12_B000127
SRR6552477	D10_D043526
SRR6552478	D11_D043526
SRR6552479	D11_D043526
SRR6552480	D12_D043526
SRR6552481	D12_D043526
SRR6552482	D13_D043526
SRR6552483	D13_D043526
SRR6552484	D14_D043526
SRR6552485	D14_D043526
SRR6552486	D15_D043526
SRR6552487	H13_B000127
SRR6552488	D15_D043526
SRR6552489	D16_D043526
SRR6552490	D16_D043526
SRR6552491	D17_D043526
SRR6552492	D17_D043526
SRR6552493	D18_D043526
SRR6552494	D18_D043526
SRR6552495	D19_D043526
SRR6552496	D19_D043526
SRR6552497	D20_D043526
SRR6552498	H13_B000127
SRR6552499	D20_D043526
SRR6552500	D21_D043526
SRR6552501	D21_D043526
SRR6552502	D22_D043526
SRR6552503	D22_D043526
SRR6552504	E7_D043526
SRR6552505	E7_D043526
SRR6552506	E8_D043526
SRR6552507	E8_D043526
SRR6552508	E9_D043526
SRR6552509	H14_B000127
SRR6552510	E9_D043526
SRR6552511	E10_D043526
SRR6552512	E10_D043526
SRR6552513	E11_D043526
SRR6552514	E11_D043526
SRR6552515	E12_D043526
SRR6552516	E12_D043526
SRR6552517	E13_D043526
SRR6552518	E13_D043526
SRR6552519	E14_D043526
SRR6552520	H14_B000127
SRR6552521	E14_D043526
SRR6552522	E15_D043526
SRR6552523	E15_D043526
SRR6552524	E16_D043526
SRR6552525	E16_D043526
SRR6552526	E17_D043526
SRR6552527	E17_D043526
SRR6552528	E18_D043526
SRR6552529	E18_D043526
SRR6552530	E19_D043526
SRR6552531	H15_B000127
SRR6552532	E19_D043526
SRR6552533	E20_D043526
SRR6552534	E20_D043526
SRR6552535	E22_D043526
SRR6552536	E22_D043526
SRR6552537	F7_D043526
SRR6552538	F7_D043526
SRR6552539	F8_D043526
SRR6552540	F8_D043526
SRR6552541	F9_D043526
SRR6552542	H15_B000127
SRR6552543	F9_D043526
SRR6552544	F10_D043526
SRR6552545	F10_D043526
SRR6552546	F11_D043526
SRR6552547	F11_D043526
SRR6552548	F12_D043526
SRR6552549	F12_D043526
SRR6552550	F13_D043526
SRR6552551	F13_D043526
SRR6552552	F14_D043526
SRR6552553	H16_B000127
SRR6552554	F14_D043526
SRR6552555	F15_D043526
SRR6552556	F15_D043526
SRR6552557	F16_D043526
SRR6552558	F16_D043526
SRR6552559	F17_D043526
SRR6552560	F17_D043526
SRR6552561	F18_D043526
SRR6552562	F18_D043526
SRR6552563	F19_D043526
SRR6552564	A17_B000127
SRR6552565	H16_B000127
SRR6552566	F19_D043526
SRR6552567	F20_D043526
SRR6552568	F20_D043526
SRR6552569	F21_D043526
SRR6552570	F21_D043526
SRR6552571	F22_D043526
SRR6552572	F22_D043526
SRR6552573	G7_D043526
SRR6552574	G7_D043526
SRR6552575	G9_D043526
SRR6552576	H17_B000127
SRR6552577	G9_D043526
SRR6552578	G10_D043526
SRR6552579	G10_D043526
SRR6552580	G11_D043526
SRR6552581	G11_D043526
SRR6552582	G12_D043526
SRR6552583	G12_D043526
SRR6552584	G13_D043526
SRR6552585	G13_D043526
SRR6552586	G14_D043526
SRR6552587	H17_B000127
SRR6552588	G14_D043526
SRR6552589	G15_D043526
SRR6552590	G15_D043526
SRR6552591	G17_D043526
SRR6552592	G17_D043526
SRR6552593	G18_D043526
SRR6552594	G18_D043526
SRR6552595	G19_D043526
SRR6552596	G19_D043526
SRR6552597	G20_D043526
SRR6552598	H18_B000127
SRR6552599	G20_D043526
SRR6552600	G21_D043526
SRR6552601	G21_D043526
SRR6552602	G22_D043526
SRR6552603	G22_D043526
SRR6552604	H7_D043526
SRR6552605	H7_D043526
SRR6552606	H8_D043526
SRR6552607	H8_D043526
SRR6552608	H9_D043526
SRR6552609	H18_B000127
SRR6552610	H9_D043526
SRR6552611	H10_D043526
SRR6552612	H10_D043526
SRR6552613	H11_D043526
SRR6552614	H11_D043526
SRR6552615	H12_D043526
SRR6552616	H12_D043526
SRR6552617	H13_D043526
SRR6552618	H13_D043526
SRR6552619	H14_D043526
SRR6552620	H19_B000127
SRR6552621	H14_D043526
SRR6552622	H15_D043526
SRR6552623	H15_D043526
SRR6552624	H16_D043526
SRR6552625	H16_D043526
SRR6552626	H17_D043526
SRR6552627	H17_D043526
SRR6552628	H18_D043526
SRR6552629	H18_D043526
SRR6552630	H19_D043526
SRR6552631	H19_B000127
SRR6552632	H19_D043526
SRR6552633	H20_D043526
SRR6552634	H20_D043526
SRR6552635	H21_D043526
SRR6552636	H21_D043526
SRR6552637	H22_D043526
SRR6552638	H22_D043526
SRR6552639	I1_D043526
SRR6552640	I1_D043526
SRR6552641	I7_D043526
SRR6552642	H20_B000127
SRR6552643	I7_D043526
SRR6552644	I8_D043526
SRR6552645	I8_D043526
SRR6552646	I9_D043526
SRR6552647	I9_D043526
SRR6552648	I10_D043526
SRR6552649	I10_D043526
SRR6552650	I11_D043526
SRR6552651	I11_D043526
SRR6552652	I12_D043526
SRR6552653	H20_B000127
SRR6552654	I12_D043526
SRR6552655	I13_D043526
SRR6552656	I13_D043526
SRR6552657	I14_D043526
SRR6552658	I14_D043526
SRR6552659	I16_D043526
SRR6552660	I16_D043526
SRR6552661	I17_D043526
SRR6552662	I17_D043526
SRR6552663	I18_D043526
SRR6552664	H21_B000127
SRR6552665	I18_D043526
SRR6552666	I19_D043526
SRR6552667	I19_D043526
SRR6552668	I20_D043526
SRR6552669	I20_D043526
SRR6552670	I21_D043526
SRR6552671	I21_D043526
SRR6552672	I22_D043526
